209.630080287027	-92640000	-81490000	-92450000
209.970156633723	77460000	71950000	72030000
210.310223965113	44160000	54210000	31780000
210.650282277726	35840000	73790000	33190000
210.990331568091	13730000	44380000	26810000
211.330371832737	15970000	36560000	32020000
211.670403068194	98480000	143200000	229200000
212.010425270991	98350000	161800000	451400000
212.350438437658	16260000	42590000	88910000
212.690442564723	133400000	237600000	364900000
213.030437648715	-35980000	-49410000	-54820000
213.370423686165	-12610000	-31410000	-31470000
213.710400673601	1942000	-20550000	-27840000
214.050368607552	6277000	-8496000	-17580000
214.390327484548	96680000	259900000	278500000
214.730277301118	15580000	19880000	17200000
215.070218053791	14120000	17940000	16470000
215.410149739096	14430000	23690000	25700000
215.750072353564	-172800000	-368900000	-409500000
216.089985893722	-225300000	-325000000	-249800000
216.4298903561	304200000	340900000	257600000
216.769785737228	-145100000	-244000000	-256400000
217.109672033635	-59820000	-210800000	-245900000
217.449549241849	-93420000	-241000000	-262500000
217.789417358401	-44100000	-91870000	-93770000
218.129276379819	-74740000	-126200000	-147900000
218.469126302633	578600000	960800000	1401000000
218.808967123371	274200000	450600000	791500000
219.148798838564	-161400000	-205300000	-407300000
219.48862144474	-129500000	-144400000	-281300000
219.828434938429	242000000	233400000	474400000
220.16823931616	195600000	275700000	447500000
220.508034574462	182300000	314500000	416100000
220.847820709864	54280000	75300000	95980000
221.187597718896	41140000	62110000	72020000
221.527365598087	68510000	140100000	146500000
221.867124343966	1570000000	3294000000	3577000000
222.206873953062	10160000000	19570000000	23640000000
222.546614421905	6804000000	18720000000	22700000000
222.886345747024	241600000	669000000	833100000
223.226067924948	365700000	702200000	996000000
223.565780952206	918400000	1563000000	2426000000
223.905484825328	-1453000000	-2362000000	-4206000000
224.245179540843	142400000	217200000	423600000
224.58486509528	58780000	114800000	162400000
224.924541485168	596700000	2040000000	2110000000
225.264208707037	-96680000	-498800000	-543300000
225.603866757416	178400000	572900000	758600000
225.943515632834	183200000	378000000	470200000
226.28315532982	-158800000	-325800000	-329400000
226.622785844903	-212300000	-296800000	-353600000
226.962407174614	98470000	119300000	155700000
227.30201931548	57240000	89690000	105800000
227.641622264032	74830000	151700000	179200000
227.981216016799	288500000	639900000	832000000
228.320800570309	290300000	763000000	1002000000
228.660375921092	187400000	560300000	721500000
228.999942065678	-10690000000	-24230000000	-26200000000
229.339499000595	-321800000	-603300000	-475200000
229.679046722373	-13840000000	-22560000000	-15370000000
230.018585227541	2901000000	5047000000	4347000000
230.358114512629	-1541000000	-3141000000	-3846000000
230.697634574164	199600000	339900000	459800000
231.037145408678	143200000	251000000	315500000
231.376647012699	175800000	321800000	412400000
231.716139382756	266500000	393600000	532500000
232.055622515378	-3026000000	-4227000000	-5432000000
232.395096407095	-172100000	-291400000	-341200000
232.734561054437	-273400000	-495600000	-559800000
233.074016453931	228600000	320000000	381600000
233.413462602108	205000000	259500000	315400000
233.752899495497	450300000	641300000	770500000
234.092327130627	1050000000	1969000000	2487000000
234.431745504027	2679000000	5156000000	6987000000
234.771154612226	-1280000000	-2119000000	-2791000000
235.110554451754	-717300000	-1093000000	-1286000000
235.449945019141	-584000000	-846400000	-967900000
235.789326310914	-494400000	-785400000	-986300000
236.128698323604	-316400000	-708000000	-892900000
236.46806105374	-346400000	-787100000	-874700000
236.80741449785	-626000000	-1239000000	-1299000000
237.146758652465	2702000000	5505000000	6482000000
237.486093514113	429400000	736900000	1081000000
237.825419079324	394500000	643400000	1017000000
238.164735344627	576800000	1090000000	1614000000
238.504042306552	942800000	1709000000	2606000000
238.843339961626	1199000000	1835000000	2867000000
239.182628306381	378900000	551300000	717000000
239.521907337344	284200000	427600000	504600000
239.861177051045	437700000	690800000	815500000
240.200437444014	819800000	1353000000	1596000000
240.53968851278	1200000000	1988000000	2250000000
240.878930253871	-5330000000	-8911000000	-10080000000
241.218162663818	-4122000000	-6694000000	-8463000000
241.557385739149	-186600000000	-259100000000	-341700000000
241.896599476394	-4014000000	-5074000000	-6603000000
242.235803872081	-6855000000	-10220000000	-12880000000
242.574998922741	3241000000	5745000000	6923000000
242.914184624902	-97340000000	-167100000000	-195800000000
243.253360975094	-1887000000	-3180000000	-3593000000
243.592527969846	-903200000	-1590000000	-1815000000
243.931685605687	-937600000	-1776000000	-2079000000
244.270833879146	-2074000000	-4035000000	-4792000000
244.609972786753	-2205000000	-4105000000	-4764000000
244.949102325037	-12910000000	-22420000000	-24300000000
245.288222490527	916900000	1539000000	1601000000
245.627333279752	675900000	1168000000	1230000000
245.966434689242	3300000000	6240000000	6863000000
246.305526715526	-2496000000	-5141000000	-5627000000
246.644609355132	3852000000	8085000000	8871000000
246.983682604592	1842000000	3975000000	4624000000
247.322746460433	1718000000	3661000000	4417000000
247.661800919184	3397000000	5844000000	6973000000
248.000845977376	35850000000	52380000000	63720000000
248.339881631537	3245000000	5296000000	6428000000
248.678907878197	1934000000	3227000000	3745000000
249.017924713885	3411000000	5492000000	6251000000
249.356932135129	4125000000	7980000000	8248000000
249.69593013846	67600000000	141400000000	131300000000
250.034918720407	-3236000000	-7017000000	-6416000000
250.373897877498	-4396000000	-10510000000	-9527000000
250.712867606264	-4022000000	-10190000000	-9021000000
251.051827903232	-3727000000	-8843000000	-8085000000
251.390778764934	1153000000	2039000000	2087000000
251.729720187897	846500000	1252000000	1349000000
252.068652168651	1921000000	3089000000	3310000000
252.407574703726	-2785000000	-5655000000	-6050000000
252.74648778965	-1998000000	-3868000000	-4090000000
253.085391422952	-26120000000	-42090000000	-42380000000
253.424285600163	4109000000	6582000000	6283000000
253.763170317812	4971000000	8114000000	7882000000
254.102045572426	6745000000	12250000000	12230000000
254.440911360537	3406000000	6907000000	6721000000
254.779767678672	4749000000	8585000000	8592000000
255.118614523362	11290000000	21030000000	21370000000
255.457451891135	3107000000	7053000000	6928000000
255.796279778521	2257000000	5509000000	5037000000
256.135098182049	5316000000	13520000000	11350000000
256.473907098249	-6946000000	-17220000000	-14720000000
256.812706523649	-5808000000	-13100000000	-12280000000
257.151496454778	-51210000000	-98240000000	-100500000000
257.490276888167	2780000000	4186000000	4316000000
257.829047820343	1839000000	2656000000	2579000000
258.167809247838	4796000000	7666000000	7110000000
258.506561167179	-36490000000	-58960000000	-55470000000
258.845303574896	69290000000	115100000000	111200000000
259.184036467518	-5409000000	-10240000000	-9489000000
259.522759841575	-4895000000	-11240000000	-9875000000
259.861473693595	23640000000	60200000000	53300000000
260.200178020108	6769000000	15390000000	14310000000
260.538872817644	7429000000	15270000000	14400000000
260.877558082731	14880000000	28580000000	26400000000
261.216233811899	16380000000	29490000000	27210000000
261.554900001677	5515000000	10370000000	9775000000
261.893556648594	4962000000	10480000000	9525000000
262.232203749179	6044000000	14350000000	11820000000
262.570841299962	10330000000	27730000000	21100000000
262.909469297472	-12550000000	-34900000000	-25920000000
263.248087738238	-6158000000	-16560000000	-12220000000
263.58669661879	14720000000	35230000000	26820000000
263.925295935656	3583000000	7374000000	6063000000
264.263885685366	3963000000	7850000000	6761000000
264.602465864449	4245000000	8194000000	7528000000
264.941036469435	4442000000	7748000000	7691000000
265.279597496853	15630000000	27930000000	27590000000
265.618148943231	180700000000	341100000000	327000000000
265.9566908051	-243400000000	-452100000000	-403100000000
266.295223078987	345200000000	621500000000	533700000000
266.633745761424	11510000000	21210000000	19090000000
266.972258848938	77270000000	158400000000	142000000000
267.31076233806	-9814000000	-20400000000	-17870000000
267.649256225318	-221200000000	-423900000000	-374300000000
267.987740507241	12210000000	23490000000	21150000000
268.32621518036	109900000000	230500000000	207800000000
268.664680241203	-8761000000	-18810000000	-16930000000
269.003135686298	-6748000000	-12490000000	-11680000000
269.341581512177	-7008000000	-11820000000	-11080000000
269.680017715367	17540000000	29720000000	26800000000
270.018444292399	4332000000	7552000000	6689000000
270.356861239801	6026000000	11380000000	10350000000
270.695268554102	48810000000	95800000000	92180000000
271.033666231833	21110000000	38060000000	36380000000
271.372054269521	11170000000	19800000000	16680000000
271.710432663697	16960000000	31770000000	24210000000
272.048801410889	42930000000	81840000000	66210000000
272.387160507628	19890000000	37640000000	31690000000
272.725509950441	17340000000	32270000000	26400000000
273.063849735858	155800000000	299400000000	242800000000
273.40217986041	-61970000000	-126100000000	-102800000000
273.740500320624	18210000000	38150000000	31230000000
274.07881111303	15560000000	33810000000	27680000000
274.417112234157	-79220000000	-158600000000	-131900000000
274.755403680535	-32040000000	-58680000000	-50650000000
275.093685448693	-14710000000	-28390000000	-24400000000
275.431957535159	-19400000000	-39820000000	-33380000000
275.770219936464	9474000000	19600000000	15570000000
276.108472649137	6272000000	13270000000	9843000000
276.446715669706	15180000000	34820000000	25470000000
276.784948994702	-88560000000	-211100000000	-160100000000
277.123172620653	1337000000000	2872000000000	2297000000000
277.461386544088	-44330000000	-87350000000	-74070000000
277.799590761537	-35160000000	-67530000000	-57360000000
278.137785269529	-62500000000	-113400000000	-93780000000
278.475970064593	-383000000000	-659900000000	-558300000000
278.814145143259	21090000000	35530000000	30830000000
279.152310502056	12490000000	21250000000	17530000000
279.490466137512	21210000000	41420000000	32770000000
279.828612046158	-268500000000	-585300000000	-455700000000
280.166748224522	-122200000000	-271800000000	-202700000000
280.504874669134	124400000000	282300000000	214200000000
280.842991376524	92900000000	208800000000	168500000000
281.181098343219	-46810000000	-110100000000	-90780000000
281.51919556575	-40130000000	-94610000000	-79060000000
281.857283040645	11000000000	21090000000	18030000000
282.195360764435	6845000000	11340000000	9945000000
282.533428733647	12110000000	19610000000	17460000000
282.871486944813	146700000000	246000000000	206900000000
283.209535394459	2408000000000	4513000000000	3537000000000
283.547574079117	31770000000	63590000000	49190000000
283.885602995315	34940000000	71090000000	54980000000
284.223622139583	-288900000000	-591800000000	-445400000000
284.561631508449	1390000000000	2792000000000	2116000000000
284.899631098443	28710000000	60470000000	48410000000
285.237620906095	30410000000	70080000000	56810000000
285.575600927932	73470000000	168800000000	131900000000
285.913571160486	39450000000	83740000000	65130000000
286.251531600284	42850000000	84850000000	70290000000
286.589482243857	62380000000	116400000000	100800000000
286.927423087733	52900000000	97530000000	83060000000
287.265354128442	176600000000	325200000000	280500000000
287.603275362512	127500000000	226900000000	197600000000
287.941186786474	15070000000	25460000000	21630000000
288.279088396856	10350000000	17240000000	14310000000
288.616980190188	20340000000	36730000000	30000000000
288.954862162999	-108900000000	-211100000000	-167500000000
289.292734311818	-74940000000	-138000000000	-106800000000
289.630596633174	318900000000	560200000000	446500000000
289.968449123597	57650000000	103900000000	86650000000
290.306291779616	49880000000	92550000000	78760000000
290.64412459776	74090000000	140400000000	117800000000
290.981947574558	104300000000	198000000000	166100000000
291.31976070654	80960000000	141600000000	123000000000
291.657563990235	-556000000000	-895300000000	-792100000000
291.995357422172	2606000000000	4326000000000	3727000000000
292.33314099888	131900000000	240900000000	199400000000
292.670914716889	-782100000000	-1537000000000	-1255000000000
293.008678572728	104200000000	203100000000	166600000000
293.346432562926	61850000000	112600000000	90200000000
293.684176684012	53730000000	91340000000	71050000000
294.021910932516	21020000000	34190000000	27710000000
294.359635304966	15760000000	26590000000	22850000000
294.697349797893	24690000000	45060000000	39780000000
295.035054407825	58480000000	107700000000	93560000000
295.372749131292	56600000000	105100000000	86870000000
295.710433964822	48690000000	94780000000	75120000000
296.048108904946	43040000000	85090000000	65770000000
296.385773948192	39850000000	79080000000	61580000000
296.723429091089	43660000000	90190000000	71820000000
297.061074330168	82080000000	162600000000	130600000000
297.398709661956	474200000000	848500000000	683400000000
297.736335082984	-419300000000	-743900000000	-588000000000
298.07395058978	-143000000000	-249700000000	-199600000000
298.411556178874	238800000000	401700000000	340100000000
298.749151846795	43610000000	74220000000	62120000000
299.086737590072	52350000000	92270000000	72410000000
299.424313405235	300100000000	535900000000	415600000000
299.761879288813	165100000000	304600000000	232600000000
300.099435237335	25530000000	47260000000	37010000000
300.43698124733	17950000000	31740000000	26540000000
300.774517315327	28490000000	51220000000	41690000000
301.112043437856	119300000000	218600000000	165500000000
301.449559611447	-1719000000000	-3019000000000	-2332000000000
301.787065832627	2262000000000	4065000000000	3197000000000
302.124562097927	146200000000	273700000000	213100000000
302.462048403876	59720000000	106900000000	85550000000
302.799524747003	47350000000	79850000000	65760000000
303.136991123837	73940000000	124700000000	100400000000
303.474447530908	135600000000	235300000000	183900000000
303.811893964744	85640000000	152200000000	118400000000
304.149330421875	63760000000	110800000000	85750000000
304.486756898831	69960000000	117400000000	89580000000
304.82417339214	113400000000	191900000000	146700000000
305.161579898331	203700000000	351700000000	278300000000
305.498976413935	180600000000	303300000000	245000000000
305.83636293548	91650000000	145800000000	118000000000
306.173739459495	33710000000	50490000000	41410000000
306.51110598251	24890000000	37190000000	29590000000
306.848462501054	29900000000	49720000000	37240000000
307.185809011657	43750000000	77010000000	57850000000
307.523145510846	52550000000	85570000000	66600000000
307.860471995153	44820000000	68990000000	54610000000
308.197788461105	48780000000	76980000000	62160000000
308.535094905233	105900000000	176200000000	143800000000
308.872391324065	127700000000	216200000000	175500000000
309.20967771413	85820000000	150100000000	119400000000
309.546954071959	102200000000	186900000000	145400000000
309.88422039408	68980000000	126500000000	97750000000
310.221476677022	49920000000	87170000000	69300000000
310.558722917315	51450000000	82690000000	68140000000
310.895959111487	53350000000	83970000000	68380000000
311.233185256069	90340000000	144200000000	115900000000
311.57040134759	345000000000	546400000000	429500000000
311.907607382577	104300000000	167800000000	127400000000
312.244803357562	40270000000	63660000000	49870000000
312.581989269073	34970000000	54310000000	43620000000
312.91916511364	48890000000	79410000000	61620000000
313.256330887791	77610000000	125900000000	96330000000
313.593486588056	81840000000	126600000000	99410000000
313.930632210964	58860000000	92850000000	73000000000
314.267767753044	54830000000	83960000000	65510000000
314.604893210826	75800000000	110300000000	85790000000
314.942008580839	127800000000	191500000000	147200000000
315.279113859612	177300000000	281600000000	207800000000
315.616209043675	74250000000	118900000000	86180000000
315.953294129555	45800000000	71700000000	53380000000
316.290369113784	46900000000	73340000000	54590000000
316.62743399289	52070000000	81250000000	60190000000
316.964488763403	54330000000	86600000000	63040000000
317.30153342185	52590000000	86400000000	62330000000
317.638567964763	62560000000	100100000000	75940000000
317.97559238867	76890000000	122500000000	95830000000
318.3126066901	48890000000	81200000000	62410000000
318.649610865583	40820000000	68940000000	51210000000
318.986604911647	51110000000	84820000000	60760000000
319.323588824823	61160000000	96190000000	68940000000
319.660562601639	75120000000	111200000000	82930000000
319.997526238624	113100000000	164800000000	124200000000
320.334479732309	119000000000	177800000000	129500000000
320.671423079221	87750000000	135000000000	95190000000
321.008356275891	73280000000	113500000000	80060000000
321.345279318847	67130000000	104200000000	76140000000
321.682192204619	64460000000	103300000000	78720000000
322.019094929736	60370000000	96390000000	77050000000
322.355987490727	58020000000	85420000000	76560000000
322.692869884122	79610000000	108500000000	126000000000
323.02974210645	150600000000	200400000000	320200000000
323.36660415424	228900000000	299500000000	588600000000
323.703456024021	266800000000	341100000000	716300000000
324.040297712322	240600000000	308300000000	589100000000
324.377129215673	128800000000	169100000000	245500000000
324.713950530603	84380000000	114700000000	120500000000
325.050761653642	98030000000	136200000000	126700000000
325.387562581318	147300000000	193200000000	214800000000
325.724353310161	175400000000	215300000000	320800000000
326.0611338367	175500000000	205200000000	366100000000
326.397904157464	160900000000	182500000000	339200000000
326.734664268982	160200000000	187500000000	310400000000
327.071414167784	143000000000	182300000000	229800000000
327.408153850399	112000000000	155600000000	147000000000
327.744883313357	119400000000	171600000000	141300000000
328.081602553186	118300000000	169800000000	134000000000
328.418311566415	112300000000	161100000000	126100000000
328.755010349575	136100000000	194600000000	151000000000
329.091698899194	122000000000	176300000000	133800000000
329.428377211801	105900000000	156200000000	120300000000
329.765045283926	108400000000	159100000000	127400000000
330.101703112098	82780000000	119100000000	94370000000
330.438350692846	60350000000	84650000000	64740000000
330.7749880227	55690000000	77990000000	59220000000
331.111615098188	65370000000	92970000000	69290000000
331.44823191584	88390000000	123800000000	89890000000
331.784838472186	113200000000	160100000000	116800000000
332.121434763753	103900000000	149100000000	110000000000
332.458020787073	84030000000	116800000000	88890000000
332.794596538673	81850000000	110400000000	85590000000
333.131162015084	91360000000	121200000000	91880000000
333.467717212834	101400000000	137600000000	100500000000
333.804262128453	112200000000	152100000000	112000000000
334.140796758469	115100000000	153300000000	117600000000
334.477321099413	107000000000	145100000000	113400000000
334.813835147813	114800000000	155700000000	123000000000
335.150338900199	124500000000	165300000000	130000000000
335.4868323531	109100000000	144900000000	110100000000
335.823315503044	96240000000	131700000000	96930000000
336.159788346563	81430000000	113100000000	83620000000
336.496250880183	61460000000	83990000000	63470000000
336.832703100436	58460000000	79260000000	59440000000
337.16914500385	72440000000	100600000000	74470000000
337.505576586954	94010000000	135300000000	100900000000
337.841997846278	112300000000	160600000000	119100000000
338.178408778351	132100000000	184800000000	138900000000
338.514809379701	160900000000	221700000000	178400000000
338.85119964686	174800000000	237200000000	199900000000
339.187579576354	155000000000	208300000000	173300000000
339.523949164715	138800000000	185600000000	149300000000
339.860308408471	132300000000	178200000000	137300000000
340.196657304151	131400000000	179600000000	130500000000
340.532995848284	122600000000	169500000000	117300000000
340.869324037401	110100000000	150300000000	104600000000
341.205641868029	114900000000	153300000000	109000000000
341.541949336699	116900000000	155500000000	109400000000
341.87824643994	108000000000	142600000000	100600000000
342.21453317428	98880000000	128000000000	92300000000
342.550809536249	83080000000	106200000000	78070000000
342.887075522377	79000000000	100800000000	72860000000
343.223331129192	87300000000	113400000000	78810000000
343.559576353224	94330000000	124400000000	87380000000
343.895811191002	111700000000	146100000000	104300000000
344.232035639056	135600000000	176600000000	127300000000
344.568249693914	126400000000	160600000000	120900000000
344.904453352105	117200000000	145900000000	109800000000
345.24064661016	119800000000	152400000000	110500000000
345.576829464607	129600000000	164900000000	118200000000
345.913001911976	142000000000	176900000000	128800000000
346.249163948795	156900000000	200800000000	149800000000
346.585315571594	171200000000	225000000000	170100000000
346.921456776903	163000000000	212200000000	162200000000
347.25758756125	151100000000	194100000000	148900000000
347.593707921165	162600000000	206900000000	156700000000
347.929817853177	190400000000	240100000000	181300000000
348.265917353815	180200000000	221900000000	171300000000
348.602006419609	138700000000	170300000000	133500000000
348.938085047087	125000000000	159300000000	125300000000
349.27415323278	153900000000	200600000000	158100000000
349.610210973215	214200000000	278200000000	219400000000
349.946258264923	219500000000	283900000000	229800000000
350.282295104433	184500000000	237600000000	199300000000
350.618321488274	175200000000	224800000000	191800000000
350.954337412975	196400000000	250200000000	216500000000
351.290342875066	224000000000	285700000000	252900000000
351.626337871075	241900000000	309100000000	282400000000
351.962322397532	251600000000	315500000000	299800000000
352.298296450967	241000000000	299300000000	292900000000
352.634260027908	222200000000	278500000000	276500000000
352.970213124884	218600000000	275800000000	278900000000
353.306155738426	237000000000	297800000000	308100000000
353.642087865061	243100000000	303100000000	321500000000
353.978009501321	222300000000	275100000000	304100000000
354.313920643732	198500000000	244500000000	284800000000
354.649821288826	171200000000	209600000000	253200000000
354.985711433131	164200000000	199700000000	243000000000
355.321591073177	185100000000	229200000000	274600000000
355.657460205492	215200000000	269500000000	316000000000
355.993318826606	216100000000	266300000000	315900000000
356.329166933048	194200000000	236800000000	307500000000
356.665004521347	201400000000	242800000000	378900000000
357.000831588034	212300000000	254800000000	490500000000
357.336648129636	174600000000	211800000000	473100000000
357.672454142683	145100000000	179300000000	416200000000
358.008249623705	124500000000	158200000000	329000000000
358.34403456923	114000000000	148100000000	244100000000
358.679808975788	117400000000	153600000000	199300000000
359.015572839909	113600000000	145400000000	162600000000
359.35132615812	108100000000	135900000000	143700000000
359.687068926953	107400000000	137500000000	142800000000
360.022801142935	108500000000	137300000000	138700000000
360.358522802596	105200000000	127300000000	121100000000
360.694233902466	90790000000	107300000000	96180000000
361.029934439073	86880000000	103800000000	87890000000
361.365624408947	98630000000	121600000000	96320000000
361.701303808618	105500000000	130500000000	99190000000
362.036972634613	105600000000	128400000000	95970000000
362.372630883464	114000000000	139100000000	103100000000
362.708278551698	122200000000	148800000000	111300000000
363.043915635845	123400000000	148400000000	112400000000
363.379542132434	123300000000	151200000000	113100000000
363.715158037996	128000000000	155800000000	114500000000
364.050763349057	134900000000	160600000000	116600000000
364.386358062149	125700000000	150100000000	110400000000
364.721942173801	109900000000	130800000000	97070000000
365.057515680541	106300000000	127900000000	91640000000
365.393078578898	112600000000	135400000000	96810000000
365.728630865403	119000000000	138300000000	104400000000
366.064172536584	121500000000	139400000000	107200000000
366.399703588971	115200000000	130800000000	99540000000
366.735224019092	96950000000	110100000000	86210000000
367.070733823478	91850000000	107600000000	85980000000
367.406232998657	108100000000	128800000000	101900000000
367.741721541158	123400000000	149600000000	113800000000
368.077199447511	124300000000	150500000000	110200000000
368.412666714245	127600000000	150300000000	112200000000
368.74812333789	126300000000	148800000000	111100000000
369.083569314974	125900000000	148600000000	108200000000
369.419004642027	129400000000	151800000000	115800000000
369.754429315577	132200000000	155000000000	124500000000
370.089843332155	134600000000	156200000000	125300000000
370.42524668829	130600000000	153000000000	125700000000
370.76063938051	123400000000	147400000000	123900000000
371.096021405345	126000000000	148000000000	126700000000
371.431392759325	128500000000	149200000000	131300000000
371.766753438978	120900000000	143200000000	127100000000
372.102103440834	119700000000	145200000000	130000000000
372.437442761421	124100000000	148400000000	137200000000
372.772771397271	119900000000	135100000000	133000000000
373.10808934491	118700000000	132200000000	135000000000
373.443396600869	129400000000	147400000000	153700000000
373.778693161677	136300000000	155600000000	172400000000
374.113979023864	131700000000	151000000000	175200000000
374.449254183958	128800000000	148200000000	175100000000
374.784518638488	128700000000	149100000000	179300000000
375.119772383985	131400000000	154500000000	192500000000
375.455015416976	135200000000	156700000000	208600000000
375.790247733993	138600000000	156500000000	224400000000
376.125469331563	146300000000	165500000000	254300000000
376.460680206215	151800000000	173700000000	281500000000
376.79588035448	149800000000	173500000000	292100000000
377.131069772887	146800000000	172900000000	305000000000
377.466248457964	149200000000	173200000000	328600000000
377.801416406241	158700000000	180200000000	366000000000
378.136573614247	168900000000	193100000000	404400000000
378.471720078512	170600000000	196200000000	422800000000
378.806855795564	156700000000	178500000000	404000000000
379.141980761934	152200000000	173500000000	415500000000
379.477094974149	170000000000	197800000000	500600000000
379.81219842874	191200000000	223500000000	588300000000
380.147291122235	198100000000	230400000000	623400000000
380.482373051165	206900000000	237000000000	662000000000
380.817444212057	225300000000	251200000000	713300000000
381.152504601442	243600000000	272000000000	750000000000
381.487554215849	256000000000	291200000000	770000000000
381.822593051806	260000000000	296900000000	774400000000
382.157621105844	267500000000	304700000000	809900000000
382.492638374491	277400000000	317700000000	890600000000
382.827644854276	268100000000	310400000000	941100000000
383.16264054173	255800000000	296300000000	1000000000000
383.49762543338	254600000000	294300000000	1114000000000
383.832599525757	252000000000	294400000000	1216000000000
384.16756281539	258500000000	303300000000	1341000000000
384.502515298807	263900000000	308400000000	1410000000000
384.837456972539	240800000000	278800000000	1268000000000
385.172387833114	228500000000	263300000000	1187000000000
385.507307877061	241200000000	281400000000	1291000000000
385.84221710091	255700000000	301400000000	1395000000000
386.177115501191	265600000000	313100000000	1419000000000
386.512003074431	280900000000	327200000000	1454000000000
386.846879817162	292600000000	335200000000	1458000000000
387.181745725911	304300000000	345800000000	1380000000000
387.516600797208	324400000000	364800000000	1189000000000
387.851445027582	335900000000	374700000000	891900000000
388.186278413563	337100000000	372400000000	634500000000
388.52110095168	325500000000	353000000000	478600000000
388.855912638462	296800000000	323100000000	392200000000
389.190713470439	273800000000	303300000000	353400000000
389.525503444138	266100000000	294600000000	336200000000
389.860282556091	263500000000	292400000000	320700000000
390.195050802826	254100000000	282000000000	296500000000
390.529808180872	220700000000	243200000000	246200000000
390.864554686758	177500000000	193700000000	185500000000
391.199290317014	152800000000	165200000000	149200000000
391.53401506817	144500000000	159200000000	132100000000
391.868728936753	137600000000	153600000000	118500000000
392.203431919294	131900000000	142800000000	109300000000
392.538124012322	135700000000	144900000000	108300000000
392.872805212366	141900000000	151800000000	110100000000
393.207475515955	150900000000	158700000000	112700000000
393.542134919619	160000000000	169900000000	114900000000
393.876783419886	160400000000	172400000000	114800000000
394.211421013286	154300000000	162400000000	111600000000
394.546047696349	144400000000	150900000000	106200000000
394.880663465603	132300000000	140500000000	98880000000
395.215268317578	126100000000	133700000000	95800000000
395.549862248803	128000000000	134100000000	98390000000
395.884445255807	127400000000	134100000000	98040000000
396.219017335119	126200000000	135100000000	98090000000
396.55357848327	129400000000	140900000000	101800000000
396.888128696787	126500000000	140200000000	100100000000
397.2226679722	124500000000	137000000000	97480000000
397.557196306039	132000000000	141000000000	103000000000
397.891713694833	140800000000	147000000000	109700000000
398.22622013511	143700000000	151500000000	108600000000
398.560715623401	149000000000	157200000000	108400000000
398.895200156234	157600000000	162500000000	114100000000
399.229673730139	152700000000	160000000000	113500000000
399.564136341645	142000000000	152000000000	108600000000
399.898587987281	143200000000	152100000000	110000000000
400.233028663577	149700000000	157700000000	113600000000
400.567458367061	150100000000	158800000000	116800000000
400.901877094263	150800000000	160700000000	124100000000
401.236284841712	153700000000	164000000000	131400000000
401.570681605938	151000000000	161200000000	127700000000
401.905067383469	146700000000	156700000000	117500000000
402.239442170835	142900000000	155300000000	111900000000
402.573805964566	137400000000	151600000000	110800000000
402.90815876119	134400000000	143300000000	108100000000
403.242500557236	136200000000	139700000000	106800000000
403.576831349234	140300000000	145500000000	110000000000
403.911151133714	144300000000	153100000000	113600000000
404.245459907204	146700000000	154300000000	117800000000
404.579757666233	143900000000	150500000000	125100000000
404.914044407332	139300000000	151000000000	133400000000
